Identifier,OmekaID,Thumbnail
efa703c8-903f-4831-8454-5c6f8d6b84b9,12820,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12820/P-III-b-0804_001.jpg
b50284b7-2e4e-4a39-8f5f-d8ad20475941,11342,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11342/P-III-a-3296_001.jpg
43b1adb5-b2da-49e5-819d-64b42118ce1d,11332,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11332/P-III-a-2577_001.jpg
f710e508-f99c-415f-b7a7-4ae1b19077ff,13634,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13634/P-III-c-182_001.jpg
69eb432d-05e7-4e83-b970-32ad903ec599,11211,
93bbf847-a69f-4479-99bd-3448e0ad6886,12260,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12260/P-III-a-1463_001.jpg
976cfa2b-32f6-483f-8d70-769ba0890262,10787,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10787/P-III-a-2292_001.jpg
0045606c-8c62-4f65-ae00-6761dbfe5a2c,11446,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11446/P-III-b-0825_001.jpg
da85f84c-a920-4aba-b13c-a53b3f0b7708,12066,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12066/P-III-b-1257_001.jpg
072b22cc-a674-4b03-a517-3890022d09d6,11178,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11178/P-III-b-0151_001.jpg
9bd8684d-d7f0-4bda-9b6a-589f2ffec73a,11164,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11164/P-III-a-1159_001.jpg
e87f4a22-b85e-4cd2-8cbf-3fb5c140907a,13556,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13556/P-III-a-2819_001.jpg
10528c44-d153-4e02-8f12-04dcf59619d4,12081,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12081/P-III-a-0671_001.jpg
f6f15cac-0340-4cda-8ffe-db4e12ad2292,11983,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11983/P-III-c-297_001.jpg
bd772783-d14d-4445-b41b-932f67c4b258,11079,
fc16d2df-b6c7-441f-9c20-b7f36e3daf04,13487,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13487/P-III-a-3290_001.jpg
f5280c85-8898-4a15-b437-80a74c47ab26,11671,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11671/P-III-c-025_001.jpg
e5382ade-7ad0-4f65-a413-a7580b75fcac,11085,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11085/P-III-a-0126_001.jpg
215bbda7-5064-4633-a968-2a32e1a6162a,11309,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11309/P-III-a-2560_001.jpg
c5b5b1d8-77a7-4603-ad8f-2f20a9c5a5e1,13582,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13582/P-III-c-215_001.jpg
c27aff3a-a42e-4e5d-a852-e5d8bcf5c815,11278,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11278/P-III-c-312_001.jpg
6e6a93f8-0b10-4991-976e-ab680dd92e80,10913,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10913/P-III-a-0216_0001.jpg
054de0a1-1ffa-49e8-907e-c90e13d858c5,12937,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12937/P-III-a-2615_001.jpg
50a7f617-27ca-4849-8d2f-3a0668835c40,10815,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10815/P-III-a-0137_0001.jpg
70782a3d-915a-4bd4-a284-b630821d38cd,11533,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11533/P-III-b-1008_001.jpg
67ba1ee5-4136-402e-8aa6-946beb7d2468,12058,
602ffff5-6413-4577-a81d-6ac49e1ee111,11735,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11735/P-III-a-0888_001.jpg
895cff08-cf85-436d-b0d8-4d44b28e6dea,11757,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11757/P-III-b-0239_001.jpg
e586757b-53de-48cf-900c-935f8b365dbd,11616,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11616/P-III-a-0837_001.jpg
df663e7f-bc15-4ea5-9208-dd0850a06e52,11529,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11529/P-III-a-1108_001.jpg
4efc9b35-6f84-48ec-b853-6e9c05063196,12183,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12183/P-III-a-1059_001.jpg
4ed1e739-7cd3-446a-9c7a-f739961aa0c1,12682,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12682/P-III-a-1648_001.jpg
810cee5d-3974-4ab0-83b3-a0630625e3f8,10929,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10929/P-III-b-1212_001.jpg
f93cb25a-f938-4edf-9fb3-18228c9fa296,12279,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12279/P-III-a-2751_001.jpg
b0880bb1-bf40-4105-82f2-388334ae2af6,11370,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11370/P-III-a-0708_001.jpg
fb3b85d6-7bda-478c-9f7b-4548d6729561,10848,
72b23e76-7e6e-4cc7-b5c2-3570cfca23f4,13646,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13646/P-III-a-2145_001.jpg
0955f2bc-1c73-4a06-aa6e-c667d344af08,12758,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12758/P-III-a-1639_001.jpg
00385e1c-dd26-427c-a8c7-f936da5858e5,13097,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13097/P-III-b-0528_001.jpg
853b8023-996d-40e3-a51f-ca2d50d4de61,11567,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11567/P-III-a-1170_001.jpg
2a387836-bde0-442e-8930-867cef4a00dc,13620,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13620/P-III-a-2154_001.jpg
3d77d562-4892-427d-8d7b-0f7387ffb318,13369,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13369/P-III-c-221_001.jpg
3d5a3acb-7562-4f29-8f01-99eacd465189,11528,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11528/P-III-a-1140_001.jpg
4cc161fb-d930-4a94-b81e-4cd70c6803f7,12286,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12286/P-III-b-0371_0001.jpg
9733308c-8658-40c5-8a1f-9b0dccb39d18,12068,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12068/P-III-a-0691_001.jpg
61a977ee-c2a4-4fe8-bde9-e67a97df3635,10856,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10856/P-III-a-0182_0001.jpg
a0115a6b-9a8e-483b-bc5b-42aa66be4115,11888,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11888/P-III-a-1077_001.jpg
6977719e-8974-4a11-ab6f-5b2daae0c0f9,12711,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12711/P-III-a-2562_001.jpg
1da74145-09c2-47fc-92b1-14bd6b6cc2f1,11657,
cb24e69f-b8ea-44a8-8ded-54691cf9a3a9,12503,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12503/P-III-a-1565_001.jpg
db3affab-9847-49c3-80a4-379ff11596ec,12954,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12954/P-III-b-0519_001.jpg
b7b32cf5-9e5e-487a-86e2-3d52bf9beeb9,13026,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13026/P-III-a-2318_001.jpg
a2a057bc-d9fe-4a02-9c6d-a92660acc5fa,10809,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10809/P-III-b-0268_001.jpg
bb45965a-3f52-4499-ab6b-3d9e7c30c642,11099,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11099/P-III-a-2242_001.jpg
781fd68f-e6f9-4463-9fda-cd512e58df21,12055,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12055/P-III-a-0684_001.jpg
925281a6-e5b1-4b49-b731-8dfd180fa0c3,13616,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13616/P-III-a-2148_001.jpg
16f0a966-8173-466e-acb6-b8a70ebe9c65,12162,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12162/P-III-a-1011_001.jpg
c91dd027-bd57-4832-9fc3-3b970a0d3c7d,12785,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12785/P-III-a-1619_001.jpg
16657a79-ae7d-4398-9fa1-93b572ea1780,13588,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13588/P-III-a-2123_001.jpg
6f0e8b9b-9da6-4f09-8d1d-c5150f2b4c1a,13636,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13636/P-III-c-339_001.jpg
8136e859-1ed1-421c-804d-7989d9f3c99b,10962,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10962/P-III-a-0204_0001.jpg
2157a37a-9472-4bd0-a0e2-d5d47c1e7bb1,12665,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12665/P-III-a-1646_001.jpg
58615192-45b2-4a93-b7d6-45eec8597694,11435,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11435/P-III-a-0713_001.jpg
4e1d2025-d8e9-4045-be88-a7b9d2a66185,11427,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11427/P-III-a-0705_001.jpg
e928a79e-e1f5-4d55-932b-d0611d8d3529,12428,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12428/P-III-a-1537_001.jpg
21628176-566c-4d68-bd29-5987eae52153,12460,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12460/P-III-a-3217_001.jpg
93d530f1-c6f0-4a8b-bf48-8bbaf25584f3,11220,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11220/P-III-b-0613_001.jpg
ca603686-6f9c-46b8-a480-8a1f3f907de7,13158,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13158/P-III-a-1965_001.jpg
63dfefb3-38ea-4f6c-a6d5-22c10848b72d,10971,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10971/P-III-a-0225_0001.jpg
ba99b28f-2e0c-4f5f-8e01-03a8bda9bcfb,12307,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12307/P-III-b-1095_001.jpg
703b7fc4-a724-409e-afec-4038db199c41,12678,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12678/P-III-a-2289_001.jpg
3a705b65-95b0-4f5e-9c18-4552ea64699e,13639,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13639/P-III-b-0860_001.jpg
03c7540c-2f51-4a93-a6fa-03c81c917acb,12570,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12570/P-III-c-230_001.jpg
649e08be-4edc-490e-bdfb-08df21b83c61,12605,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12605/P-III-b-1205_001.jpg
a4ef729e-f9ce-4d49-9a4a-4aa59961afc2,13029,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13029/P-III-b-0267_001.jpg
0316378e-f3b2-4f08-89e3-7482a15180dd,13521,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13521/P-III-a-1979_001.jpg
84273900-2c7c-4a7b-995f-132dc7ef47c2,11498,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11498/P-III-b-0652_001.jpg
81db1a77-f049-48c7-83c4-b004e657c546,11756,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11756/P-III-b-1208_001.jpg
16a654c4-ded2-4568-8b1f-46ef55be2cac,12413,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12413/P-III-a-1524_001.jpg
835dd733-361f-4020-8de4-fe7ac8d92de5,12924,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12924/P-III-a-1763_001.jpg
f0b77cb7-827f-4ea9-8032-d532a1a0e489,12380,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12380/P-III-a-1516_001.jpg
39502458-1a5c-45fe-a3df-9df3e645a9e9,12233,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12233/P-III-a-2776_001.jpg
7f311a6e-64d5-49d8-acd9-324694dd4e97,11927,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11927/P-III-b-1014_001.jpg
8191019c-3b50-4bfd-af24-3800cf566856,11745,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11745/P-III-a-2604_001.jpg
3e79c7bb-4f14-4c89-9711-354f25d4d7e6,13154,
fd2e1fd5-368e-45ff-8c50-ea41d3f52dcd,10776,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10776/P-III-a-0095_0001.jpg
b84e5ce5-038c-45f4-96ae-342664905c68,11070,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11070/P-III-a-0131_0001.jpg
60aeea63-f737-4756-bc15-e0b927c6c836,13602,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13602/P-III-b-0695_001.jpg
bb886487-c58e-44a2-b59f-df85b1c113ee,12370,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12370/P-III-a-2286_001.jpg
c48be926-1a77-4956-8493-3abfb0ed770d,12185,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12185/P-III-a-2856_001.jpg
65d91887-f4b2-4acf-ad62-f26a8ef41457,11053,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11053/P-III-a-0839_001.jpg
d758d878-a5e5-4eed-9ce6-7327866ff1d1,12003,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12003/P-III-b-0955_001.jpg
476feba0-e894-4e4f-8ff7-159b30eacd1d,12847,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12847/P-III-a-1722_001.jpg
6fc87439-a8e0-419f-9b0f-def6d5937237,11911,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11911/P-III-a-0630_001.jpg
15dab3d8-c75c-4e05-b0e5-bceaf292f110,13528,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13528/P-III-a-1976_001.jpg
0bad5bd7-539e-4a8f-b998-bc4993332c5a,11293,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11293/P-III-a-0763_001.jpg
0608efaf-60bd-4a01-87a3-149c41ae4cf5,12751,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12751/P-III-a-2268_001.jpg
187b5cf2-e3f6-42e0-8407-8fb36317add7,13392,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13392/P-III-b-1071_001.jpg
27f6cbdd-be3f-4d71-bcc5-8b22ec7fc4f1,12897,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12897/P-III-a-0938_001.jpg
dc9bd3f9-4d7f-4338-b321-2936931e4f6c,12633,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12633/P-III-a-1634_001.jpg
aab36251-9bd8-4ab6-af6e-d2bbcea5dfee,13481,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13481/P-III-c-274_001.jpg
25d85521-0405-4751-bc40-278785b66988,12603,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12603/P-III-b-1038_001.jpg
4747cbcb-52c8-40a8-99f6-1fc6af78667d,12433,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12433/P-III-a-2315_001.jpg
1d4d061e-b1cf-4a98-8b41-607681416ee9,13198,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13198/P-III-c-105_001.jpg
ee4cb1c1-6056-47ea-bddf-ed7d03f9d0f7,10986,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10986/P-III-a-0295_0001.jpg
0d2a26b6-7341-4402-af16-f0831b881947,11103,
6ec681de-b597-497b-bed1-e07a6ca6f0bf,11190,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11190/P-III-a-0598_0001.jpg
7b5717b3-2afb-4051-b0e2-7e0bc5fe3dd6,12984,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12984/P-III-a-1717_001.jpg
be82c278-1d46-4a9a-b087-698508a4fb99,12886,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12886/P-III-b-0515_001.jpg
4a161878-3985-4a2b-921e-bd3945d90741,12612,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12612/P-III-b-0197_0001.jpg
f67dbeaa-df48-401b-b92a-d2932960a1c5,11600,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11600/P-III-a-0949_001.jpg
00edd33c-9950-4604-8c65-26eb9ed7a929,12649,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12649/P-III-a-1679_001.jpg
24fae586-700a-4a7b-8349-f648e093b147,11808,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11808/P-III-a-2368_001.jpg
0db9a83c-0248-4b02-b0bb-7b76410ecd9e,11345,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11345/P-III-a-2344_001.jpg
29299c97-396f-4483-8c18-12fa836a3529,12590,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12590/P-III-a-1597_001.jpg
9e23330b-27cf-4216-bf79-781e8558c006,11996,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11996/P-III-b-0692_001.jpg
32620d52-9fdc-44bd-a610-e7015c74e654,11998,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11998/P-III-b-0962_001.jpg
a2146243-7936-4248-bbf8-7d4949846b1a,11493,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11493/P-III-a-2527_001.jpg
45c57f8b-8dc8-41f2-ba7c-70bf31241619,13381,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13381/P-III-a-2098_001.jpg
14e6b4d0-b5e1-43ca-802e-c34bb95c4b37,12468,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12468/P-III-b-0481_001.jpg
41192eae-af93-4f90-aec1-1f0e235c9fa9,11170,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11170/P-III-a-2360_001.jpg
d3ad87b6-73ab-4883-8fdc-1de57174f8b5,11083,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11083/P-III-a-0127_0001.jpg
ad8a7019-e515-44c3-9c98-fc37c219c453,12401,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12401/P-III-a-1527_001.jpg
f95cf167-29c8-434a-8a53-ff3a60f0f0b4,12030,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12030/P-III-b-1034_001.jpg
0f47df15-3114-4132-a546-62d6ee93b7e6,13391,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13391/P-III-a-2103_001.jpg
222c17d7-3f6c-412f-8d81-4ecb3874bee9,13460,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13460/P-III-c-245_001.jpg
fc2c7494-9cc2-4c31-8006-1729c1e24933,13447,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13447/P-III-a-2057_001.jpg
81388988-5ceb-472b-9eff-0df11577f058,10975,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10975/P-III-a-0289_0001.jpg
bdaa7148-ce79-46f6-a1e0-0e3ad2d4bb0c,12306,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12306/P-III-a-2468_001.jpg
8256b191-1747-4d9f-a6b1-e29d61409f80,12194,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12194/P-III-a-2523_001.jpg
91e8506b-b48a-4990-ae13-3bb4c751e789,12772,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12772/P-III-a-1626_001.jpg
2d3a018a-5f1f-4595-b20f-d65d93ee0a90,12940,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12940/P-III-b-0780_001.jpg
d13bf8b8-cdf3-44fa-960d-860de102407f,12970,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12970/P-III-a-1712_001.jpg
937b0f31-6850-444f-a73c-e6c3ac864b2d,11303,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11303/P-III-b-0582_001.jpg
f42ba4c5-e1b1-44dd-9b9e-e0157a8391b5,11181,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11181/P-III-c-420_001.jpg
ab6cc91c-ff04-4ae2-a0a5-36d1aa63e3ec,12483,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12483/P-III-a-3204_001.jpg
016dcc82-d287-48ba-b043-4603d78d02f5,12516,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12516/P-III-c-089_001.jpg
d612de27-55f5-45f1-837b-b12449fbbefa,11375,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11375/P-III-b-0836_001.jpg
8056911a-acff-4b79-9ec3-71f79391b3dc,13485,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13485/P-III-c-272_001.jpg
c9ee93bf-a906-489b-ab83-b2e402216b89,11885,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11885/P-III-a-1052_001.jpg
fa823623-9ff4-4330-a49e-bd560f7f9329,12808,
5148ddac-87d4-41e0-9205-e34fbd7c48a1,13438,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13438/P-III-a-2067_001.jpg
544d414a-78da-4e79-bae6-2276c7c14dca,11071,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11071/P-III-b-1197_001.jpg
8f949dc4-ff04-468b-9c48-7550a5d0066e,12921,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12921/P-III-a-1756_001.jpg
f0988a79-a5f4-46bd-8687-2804e9bf1346,13606,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13606/P-III-a-2157_001.jpg
d923f695-4854-4fe7-a98f-3d882deb3db6,11525,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11525/P-III-a-1166_001.jpg
5644c56b-e23b-447c-9a41-e54762e7ba65,11641,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11641/P-III-b-0473_001.jpg
b16660b9-045b-4aec-b98a-6fa8c6bc40ae,10853,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/10853/P-III-a-0187_0001.jpg
c278ba68-3a72-4643-920f-37ae6e941cc1,13134,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/13134/P-III-a-1967_001.jpg
ecb29da2-ef53-41d7-8d5e-d1f4044188b8,11333,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11333/P-III-a-0052_0001.jpg
b8d060e1-6130-4594-9e6f-87fbec99de86,12749,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12749/P-III-c-449_001.jpg
e041ca73-1daf-4158-9ebe-ec568bb4916e,11857,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11857/P-III-b-0602_001.jpg
591a2dc2-5b37-4c22-bed4-1c547ce1ff91,11918,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11918/P-III-b-0066_001.jpg
a90e74a8-843b-4f5d-bee8-ca4cd74aa60f,11997,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11997/P-III-a-0654_001.jpg
85aab938-b2c9-49ec-a00b-71d4849a992e,11519,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11519/P-III-b-0858_001.jpg
55b62662-d4de-483e-abb0-1461c3bb0ebd,12364,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12364/P-III-a-2514_001.jpg
9bab15ed-cda7-4ec9-ba35-e5c3225fe23c,11620,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11620/P-III-a-1095_001.jpg
6081fb36-6626-4ede-bcae-d3a606bb58ae,11317,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11317/P-III-a-0753_001.jpg
edba8aab-f6d0-4d7a-8331-05a23081a0ac,12823,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12823/P-III-a-3249_001.jpg
7d0c241a-c867-441b-8112-db730f61cbac,11273,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11273/P-III-a-2441_001.jpg
68876da2-8ad0-4a6b-b7b5-a09a5b5cff39,12166,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/12166/P-III-a-1063_001.jpg
ca847b17-81b8-4b66-b38a-513427699361,11474,https://iiif.dl.itc.u-tokyo.ac.jp/tmp4omeka/toyo/files/square/11474/P-III-c-034_001.jpg
